c_custkey,c_name,revenue,c_acctbal,n_name,c_address,c_phone,c_comment,timestamp
235,Customer#000000235,0.0,754.41,CANADA,bp0rIBMh4fMdQnHBmMnB,13-350-790-6416,hely ruthless instructions again,49366
601,Customer#000000601,45322.848,9768.21,ARGENTINA,"P3 Dv,6yllTNmL9yt6NUZZPZjvM2coWJd",11-104-635-9839,ly according to the unusual foxes. carefully ironic accounts haggle accounts-- regular dolphins will integ,51596
601,Customer#000000601,98457.7298,9768.21,ARGENTINA,"P3 Dv,6yllTNmL9yt6NUZZPZjvM2coWJd",11-104-635-9839,ly according to the unusual foxes. carefully ironic accounts haggle accounts-- regular dolphins will integ,51600
418,Customer#000000418,41887.2,1211.39,ETHIOPIA,",e0q82drO rgVHXHrJRQ0GDrRoUOl",15-826-508-1218,d foxes against the furiously special packages snooze blithely quickly ,43306
601,Customer#000000601,53134.8818,9768.21,ARGENTINA,"P3 Dv,6yllTNmL9yt6NUZZPZjvM2coWJd",11-104-635-9839,ly according to the unusual foxes. carefully ironic accounts haggle accounts-- regular dolphins will integ,51596
601,Customer#000000601,0.0,9768.21,ARGENTINA,"P3 Dv,6yllTNmL9yt6NUZZPZjvM2coWJd",11-104-635-9839,ly according to the unusual foxes. carefully ironic accounts haggle accounts-- regular dolphins will integ,51600
526,Customer#000000526,21796.300800000005,705.93,ARGENTINA,0oAVPhh1I4JdrDafVG2Z8,11-170-679-3115,ctions cajole after the furiously unusual ideas. ironic packages among the instructions are carefully carefully iro,50944
526,Customer#000000526,7.275957614183426E-12,705.93,ARGENTINA,0oAVPhh1I4JdrDafVG2Z8,11-170-679-3115,ctions cajole after the furiously unusual ideas. ironic packages among the instructions are carefully carefully iro,50946
535,Customer#000000535,0.0,2912.8,BRAZIL,",2Y kklprPasEp6DcthUibs",12-787-866-1808,even dinos breach. fluffily ironic,47692
382,Customer#000000382,1513.118,6269.42,INDIA,"UdgAMamK5JnSykA,ZPfR5W5zRFatDUye",18-942-650-6657,. blithely express notornis according to the blithely even requests are never fina,53040
382,Customer#000000382,40736.666000000005,6269.42,INDIA,"UdgAMamK5JnSykA,ZPfR5W5zRFatDUye",18-942-650-6657,. blithely express notornis according to the blithely even requests are never fina,53046
382,Customer#000000382,115820.68100000001,6269.42,INDIA,"UdgAMamK5JnSykA,ZPfR5W5zRFatDUye",18-942-650-6657,. blithely express notornis according to the blithely even requests are never fina,53048
454,Customer#000000454,15911.286299999998,6134.4,GERMANY,d9oQCm3onNsFlIoteVjFcQDv,17-818-915-9400,"ions print slyly platelets. carefully regular packages according to the fluffy, even foxes wake carefu",64584
454,Customer#000000454,28355.2805,6134.4,GERMANY,d9oQCm3onNsFlIoteVjFcQDv,17-818-915-9400,"ions print slyly platelets. carefully regular packages according to the fluffy, even foxes wake carefu",64586
454,Customer#000000454,75062.5265,6134.4,GERMANY,d9oQCm3onNsFlIoteVjFcQDv,17-818-915-9400,"ions print slyly platelets. carefully regular packages according to the fluffy, even foxes wake carefu",64596
413,Customer#000000413,18291.3962,5817.9,FRANCE,",4Jm5N0ruhJCB7cBR6Kw",16-158-285-7336,ular packages integrate furiously fluffily final accounts. carefully regular ,67140
413,Customer#000000413,63662.1762,5817.9,FRANCE,",4Jm5N0ruhJCB7cBR6Kw",16-158-285-7336,ular packages integrate furiously fluffily final accounts. carefully regular ,67146
431,Customer#000000431,19490.239999999998,2273.5,FRANCE,RNfSXbUJkgUlBBPn,16-326-904-6643,"e quickly. final, even excuses against the even accounts sleep agai",73182
431,Customer#000000431,41003.5136,2273.5,FRANCE,RNfSXbUJkgUlBBPn,16-326-904-6643,"e quickly. final, even excuses against the even accounts sleep agai",73186
382,Customer#000000382,114307.56300000001,6269.42,INDIA,"UdgAMamK5JnSykA,ZPfR5W5zRFatDUye",18-942-650-6657,. blithely express notornis according to the blithely even requests are never fina,54187
382,Customer#000000382,75084.01500000001,6269.42,INDIA,"UdgAMamK5JnSykA,ZPfR5W5zRFatDUye",18-942-650-6657,. blithely express notornis according to the blithely even requests are never fina,54187
382,Customer#000000382,1.4551915228366852E-11,6269.42,INDIA,"UdgAMamK5JnSykA,ZPfR5W5zRFatDUye",18-942-650-6657,. blithely express notornis according to the blithely even requests are never fina,54187
688,Customer#000000688,20681.990999999998,3354.47,INDIA,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",56770
688,Customer#000000688,88741.02779999998,3354.47,INDIA,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",56774
688,Customer#000000688,111275.76059999998,3354.47,INDIA,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",56778
688,Customer#000000688,128486.50939999998,3354.47,INDIA,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",56780
688,Customer#000000688,206063.29959999997,3354.47,INDIA,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",56782
418,Customer#000000418,0.0,1211.39,ETHIOPIA,",e0q82drO rgVHXHrJRQ0GDrRoUOl",15-826-508-1218,d foxes against the furiously special packages snooze blithely quickly ,73917
688,Customer#000000688,185381.30859999996,3354.47,INDIA,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",87381
688,Customer#000000688,117322.27179999997,3354.47,INDIA,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",87385
688,Customer#000000688,94787.53899999998,3354.47,INDIA,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",87389
688,Customer#000000688,77576.79019999997,3354.47,INDIA,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",87391
688,Customer#000000688,-2.9103830456733704E-11,3354.47,INDIA,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",87393
454,Customer#000000454,59151.24020000001,6134.4,GERMANY,d9oQCm3onNsFlIoteVjFcQDv,17-818-915-9400,"ions print slyly platelets. carefully regular packages according to the fluffy, even foxes wake carefu",95195
454,Customer#000000454,46707.24600000001,6134.4,GERMANY,d9oQCm3onNsFlIoteVjFcQDv,17-818-915-9400,"ions print slyly platelets. carefully regular packages according to the fluffy, even foxes wake carefu",95197
454,Customer#000000454,7.275957614183426E-12,6134.4,GERMANY,d9oQCm3onNsFlIoteVjFcQDv,17-818-915-9400,"ions print slyly platelets. carefully regular packages according to the fluffy, even foxes wake carefu",95207
413,Customer#000000413,45370.78,5817.9,FRANCE,",4Jm5N0ruhJCB7cBR6Kw",16-158-285-7336,ular packages integrate furiously fluffily final accounts. carefully regular ,67140
413,Customer#000000413,0.0,5817.9,FRANCE,",4Jm5N0ruhJCB7cBR6Kw",16-158-285-7336,ular packages integrate furiously fluffily final accounts. carefully regular ,67146
431,Customer#000000431,21513.2736,2273.5,FRANCE,RNfSXbUJkgUlBBPn,16-326-904-6643,"e quickly. final, even excuses against the even accounts sleep agai",73182
431,Customer#000000431,0.0,2273.5,FRANCE,RNfSXbUJkgUlBBPn,16-326-904-6643,"e quickly. final, even excuses against the even accounts sleep agai",73186
559,Customer#000000559,37179.4191,5872.94,GERMANY,"A3ACFoVbP,gPe xknVJMWC,wmRxb Nmg fWFS,UP",17-395-429-6655,al accounts cajole carefully across the accounts. furiously pending pinto beans across the ,81720
559,Customer#000000559,57901.259099999996,5872.94,GERMANY,"A3ACFoVbP,gPe xknVJMWC,wmRxb Nmg fWFS,UP",17-395-429-6655,al accounts cajole carefully across the accounts. furiously pending pinto beans across the ,81724
559,Customer#000000559,133391.38069999998,5872.94,GERMANY,"A3ACFoVbP,gPe xknVJMWC,wmRxb Nmg fWFS,UP",17-395-429-6655,al accounts cajole carefully across the accounts. furiously pending pinto beans across the ,82132
559,Customer#000000559,183847.79989999998,5872.94,GERMANY,"A3ACFoVbP,gPe xknVJMWC,wmRxb Nmg fWFS,UP",17-395-429-6655,al accounts cajole carefully across the accounts. furiously pending pinto beans across the ,82136
559,Customer#000000559,232304.4207,5872.94,GERMANY,"A3ACFoVbP,gPe xknVJMWC,wmRxb Nmg fWFS,UP",17-395-429-6655,al accounts cajole carefully across the accounts. furiously pending pinto beans across the ,82138
559,Customer#000000559,245312.90709999998,5872.94,GERMANY,"A3ACFoVbP,gPe xknVJMWC,wmRxb Nmg fWFS,UP",17-395-429-6655,al accounts cajole carefully across the accounts. furiously pending pinto beans across the ,82144
787,Customer#000000787,50246.868,212.16,IRAN,wwPe2vMZZ1n1Mm2z0qzDfS43FPj2Ndn,20-210-617-3870,e. ironic theodolites serve regular foxes. pending requests haggle slyly busy instruct,80212
787,Customer#000000787,86582.486,212.16,IRAN,wwPe2vMZZ1n1Mm2z0qzDfS43FPj2Ndn,20-210-617-3870,e. ironic theodolites serve regular foxes. pending requests haggle slyly busy instruct,80226
679,Customer#000000679,45798.479999999996,1394.44,IRAN,"IJf1FlZL9I9m,rvofcoKy5pRUOjUQV",20-146-696-9508,ely pending frays boost carefully,67182
679,Customer#000000679,110397.32999999999,1394.44,IRAN,"IJf1FlZL9I9m,rvofcoKy5pRUOjUQV",20-146-696-9508,ely pending frays boost carefully,67186
679,Customer#000000679,139451.18,1394.44,IRAN,"IJf1FlZL9I9m,rvofcoKy5pRUOjUQV",20-146-696-9508,ely pending frays boost carefully,67190
679,Customer#000000679,152166.5736,1394.44,IRAN,"IJf1FlZL9I9m,rvofcoKy5pRUOjUQV",20-146-696-9508,ely pending frays boost carefully,67192
844,Customer#000000844,6498.9834,2954.9,IRAQ,1nUzjsH9HS1sPAGLwDIom9IESivLeEh1BvyynjU,21-285-410-4046,"ymptotes. ironic, unusual notornis wake after the ironic, special deposits. blithely fina",76748
844,Customer#000000844,55745.8206,2954.9,IRAQ,1nUzjsH9HS1sPAGLwDIom9IESivLeEh1BvyynjU,21-285-410-4046,"ymptotes. ironic, unusual notornis wake after the ironic, special deposits. blithely fina",76754
844,Customer#000000844,95066.2626,2954.9,IRAQ,1nUzjsH9HS1sPAGLwDIom9IESivLeEh1BvyynjU,21-285-410-4046,"ymptotes. ironic, unusual notornis wake after the ironic, special deposits. blithely fina",76758
559,Customer#000000559,208133.48799999998,5872.94,GERMANY,"A3ACFoVbP,gPe xknVJMWC,wmRxb Nmg fWFS,UP",17-395-429-6655,al accounts cajole carefully across the accounts. furiously pending pinto beans across the ,81720
559,Customer#000000559,187411.648,5872.94,GERMANY,"A3ACFoVbP,gPe xknVJMWC,wmRxb Nmg fWFS,UP",17-395-429-6655,al accounts cajole carefully across the accounts. furiously pending pinto beans across the ,81724
559,Customer#000000559,111921.52639999999,5872.94,GERMANY,"A3ACFoVbP,gPe xknVJMWC,wmRxb Nmg fWFS,UP",17-395-429-6655,al accounts cajole carefully across the accounts. furiously pending pinto beans across the ,82132
559,Customer#000000559,61465.10719999999,5872.94,GERMANY,"A3ACFoVbP,gPe xknVJMWC,wmRxb Nmg fWFS,UP",17-395-429-6655,al accounts cajole carefully across the accounts. furiously pending pinto beans across the ,82136
559,Customer#000000559,13008.486399999994,5872.94,GERMANY,"A3ACFoVbP,gPe xknVJMWC,wmRxb Nmg fWFS,UP",17-395-429-6655,al accounts cajole carefully across the accounts. furiously pending pinto beans across the ,82138
559,Customer#000000559,-7.275957614183426E-12,5872.94,GERMANY,"A3ACFoVbP,gPe xknVJMWC,wmRxb Nmg fWFS,UP",17-395-429-6655,al accounts cajole carefully across the accounts. furiously pending pinto beans across the ,82144
892,Customer#000000892,28543.754399999998,4799.98,INDONESIA,N KwiRAwIk6KL9WJ6vt0G,19-589-784-1249,ses are carefully. quickly regular theodolites cajole. carefully express accounts wake sly,83354
892,Customer#000000892,43884.82979999999,4799.98,INDONESIA,N KwiRAwIk6KL9WJ6vt0G,19-589-784-1249,ses are carefully. quickly regular theodolites cajole. carefully express accounts wake sly,83358
919,Customer#000000919,46572.8012,9774.97,INDONESIA,cHGtsqVvXRiK,19-537-180-2200,lar instructions. blithely final deposits haggle furiously bold pinto bean,78368
919,Customer#000000919,0.0,9774.97,INDONESIA,cHGtsqVvXRiK,19-537-180-2200,lar instructions. blithely final deposits haggle furiously bold pinto bean,95587
679,Customer#000000679,106368.09360000001,1394.44,IRAN,"IJf1FlZL9I9m,rvofcoKy5pRUOjUQV",20-146-696-9508,ely pending frays boost carefully,84491
679,Customer#000000679,41769.24360000001,1394.44,IRAN,"IJf1FlZL9I9m,rvofcoKy5pRUOjUQV",20-146-696-9508,ely pending frays boost carefully,84491
679,Customer#000000679,12715.39360000001,1394.44,IRAN,"IJf1FlZL9I9m,rvofcoKy5pRUOjUQV",20-146-696-9508,ely pending frays boost carefully,84491
679,Customer#000000679,9.094947017729282E-12,1394.44,IRAN,"IJf1FlZL9I9m,rvofcoKy5pRUOjUQV",20-146-696-9508,ely pending frays boost carefully,84491
844,Customer#000000844,88567.2792,2954.9,IRAQ,1nUzjsH9HS1sPAGLwDIom9IESivLeEh1BvyynjU,21-285-410-4046,"ymptotes. ironic, unusual notornis wake after the ironic, special deposits. blithely fina",107359
844,Customer#000000844,39320.442,2954.9,IRAQ,1nUzjsH9HS1sPAGLwDIom9IESivLeEh1BvyynjU,21-285-410-4046,"ymptotes. ironic, unusual notornis wake after the ironic, special deposits. blithely fina",107365
844,Customer#000000844,0.0,2954.9,IRAQ,1nUzjsH9HS1sPAGLwDIom9IESivLeEh1BvyynjU,21-285-410-4046,"ymptotes. ironic, unusual notornis wake after the ironic, special deposits. blithely fina",107369
787,Customer#000000787,36335.618,212.16,IRAN,wwPe2vMZZ1n1Mm2z0qzDfS43FPj2Ndn,20-210-617-3870,e. ironic theodolites serve regular foxes. pending requests haggle slyly busy instruct,110823
787,Customer#000000787,0.0,212.16,IRAN,wwPe2vMZZ1n1Mm2z0qzDfS43FPj2Ndn,20-210-617-3870,e. ironic theodolites serve regular foxes. pending requests haggle slyly busy instruct,110837
892,Customer#000000892,15341.075399999994,4799.98,INDONESIA,N KwiRAwIk6KL9WJ6vt0G,19-589-784-1249,ses are carefully. quickly regular theodolites cajole. carefully express accounts wake sly,113965
892,Customer#000000892,-3.637978807091713E-12,4799.98,INDONESIA,N KwiRAwIk6KL9WJ6vt0G,19-589-784-1249,ses are carefully. quickly regular theodolites cajole. carefully express accounts wake sly,113969
805,Customer#000000805,14366.260999999999,511.69,IRAN,"wCKx5zcHvwpSffyc9qfi9dvqcm9LT,cLAG",20-732-989-5653,busy sentiments. pending packages haggle among the express requests-- slyly regular excuses above the slyl,102994
805,Customer#000000805,84107.963,511.69,IRAN,"wCKx5zcHvwpSffyc9qfi9dvqcm9LT,cLAG",20-732-989-5653,busy sentiments. pending packages haggle among the express requests-- slyly regular excuses above the slyl,102996
841,Customer#000000841,56260.0,884.2,INDONESIA,pSISKRxFIgVasW71fLyaEuODHZQLBfd6E c7jo,19-556-695-9964,ly. slyly special instructions wake. carefully even accounts sleep quickly slyly silent deposits. s,107634
841,Customer#000000841,76071.68,884.2,INDONESIA,pSISKRxFIgVasW71fLyaEuODHZQLBfd6E c7jo,19-556-695-9964,ly. slyly special instructions wake. carefully even accounts sleep quickly slyly silent deposits. s,107636
841,Customer#000000841,113669.27359999999,884.2,INDONESIA,pSISKRxFIgVasW71fLyaEuODHZQLBfd6E c7jo,19-556-695-9964,ly. slyly special instructions wake. carefully even accounts sleep quickly slyly silent deposits. s,107638
841,Customer#000000841,156648.42799999999,884.2,INDONESIA,pSISKRxFIgVasW71fLyaEuODHZQLBfd6E c7jo,19-556-695-9964,ly. slyly special instructions wake. carefully even accounts sleep quickly slyly silent deposits. s,107642
841,Customer#000000841,100388.42799999999,884.2,INDONESIA,pSISKRxFIgVasW71fLyaEuODHZQLBfd6E c7jo,19-556-695-9964,ly. slyly special instructions wake. carefully even accounts sleep quickly slyly silent deposits. s,107634
841,Customer#000000841,80576.74799999999,884.2,INDONESIA,pSISKRxFIgVasW71fLyaEuODHZQLBfd6E c7jo,19-556-695-9964,ly. slyly special instructions wake. carefully even accounts sleep quickly slyly silent deposits. s,107636
841,Customer#000000841,42979.15439999999,884.2,INDONESIA,pSISKRxFIgVasW71fLyaEuODHZQLBfd6E c7jo,19-556-695-9964,ly. slyly special instructions wake. carefully even accounts sleep quickly slyly silent deposits. s,107638
841,Customer#000000841,-7.275957614183426E-12,884.2,INDONESIA,pSISKRxFIgVasW71fLyaEuODHZQLBfd6E c7jo,19-556-695-9964,ly. slyly special instructions wake. carefully even accounts sleep quickly slyly silent deposits. s,107642
1076,Customer#000001076,3241.35,3509.35,IRAN,C1gf0FyiU H88P0cpv4UOcdgaPRpVA,20-405-710-1902,"ainst the silent, silent ideas. sly theodolites use carefully express accounts. regular foxes boost carefully agai",108678
1076,Customer#000001076,36093.971999999994,3509.35,IRAN,C1gf0FyiU H88P0cpv4UOcdgaPRpVA,20-405-710-1902,"ainst the silent, silent ideas. sly theodolites use carefully express accounts. regular foxes boost carefully agai",108684
1076,Customer#000001076,82675.1859,3509.35,IRAN,C1gf0FyiU H88P0cpv4UOcdgaPRpVA,20-405-710-1902,"ainst the silent, silent ideas. sly theodolites use carefully express accounts. regular foxes boost carefully agai",108690
805,Customer#000000805,69741.702,511.69,IRAN,"wCKx5zcHvwpSffyc9qfi9dvqcm9LT,cLAG",20-732-989-5653,busy sentiments. pending packages haggle among the express requests-- slyly regular excuses above the slyl,102994
805,Customer#000000805,0.0,511.69,IRAN,"wCKx5zcHvwpSffyc9qfi9dvqcm9LT,cLAG",20-732-989-5653,busy sentiments. pending packages haggle among the express requests-- slyly regular excuses above the slyl,102996
1118,Customer#000001118,48172.8096,4130.18,IRAQ,"QHg,DNvEVXaYoCdrywazjAJ",21-583-715-8627,y regular requests above the blithely ironic accounts use slyly bold packages: regular pinto beans eat carefully spe,100504
1118,Customer#000001118,66225.9902,4130.18,IRAQ,"QHg,DNvEVXaYoCdrywazjAJ",21-583-715-8627,y regular requests above the blithely ironic accounts use slyly bold packages: regular pinto beans eat carefully spe,100512
1180,Customer#000001180,44165.988,3367.36,JORDAN,"jI4QtviiCs0,LOgUPH4aONMnoNt",23-188-767-6645,"uests poach carefully carefully final deposits: ironic, regular deposits are slyly busy excuses. regular",104998
1180,Customer#000001180,74171.2176,3367.36,JORDAN,"jI4QtviiCs0,LOgUPH4aONMnoNt",23-188-767-6645,"uests poach carefully carefully final deposits: ironic, regular deposits are slyly busy excuses. regular",104998
1180,Customer#000001180,88137.1248,3367.36,JORDAN,"jI4QtviiCs0,LOgUPH4aONMnoNt",23-188-767-6645,"uests poach carefully carefully final deposits: ironic, regular deposits are slyly busy excuses. regular",104998
1009,Customer#000001009,36407.7252,594.5,JAPAN,"cWONXs2Vx30bkgYoCkx7LrJH,E",22-132-906-1117,"ng to the stealthy, final courts cajole carefully alongside of the gifts? regular ideas above the furiously express ",111838
1009,Customer#000001009,38770.063200000004,594.5,JAPAN,"cWONXs2Vx30bkgYoCkx7LrJH,E",22-132-906-1117,"ng to the stealthy, final courts cajole carefully alongside of the gifts? regular ideas above the furiously express ",111840
1009,Customer#000001009,46602.17140000001,594.5,JAPAN,"cWONXs2Vx30bkgYoCkx7LrJH,E",22-132-906-1117,"ng to the stealthy, final courts cajole carefully alongside of the gifts? regular ideas above the furiously express ",111842
1223,Customer#000001223,48595.248,-413.03,IRAQ,",I0bRfCGE5ssaX4V3",21-659-745-8411,oxes. bold foxes detect always furiously special platelets. fluffily bold depende,109386
1252,Customer#000001252,14848.079399999999,3279.84,JAPAN,"u2OUDBxaayX4WhrftcM,",22-604-782-7617,eans might impress about the bold requests. bl,112344
1252,Customer#000001252,26104.1814,3279.84,JAPAN,"u2OUDBxaayX4WhrftcM,",22-604-782-7617,eans might impress about the bold requests. bl,112344
1255,Customer#000001255,39072.6573,6487.71,KENYA,UC6I32JjBU62t4WgDe e2pDYbuM3VAt4MPM,24-359-633-2713,s deposits sleep. blithely ironic dependencies wake. blithely even theodolites sleep. blithely ,115056
1255,Customer#000001255,90725.0763,6487.71,KENYA,UC6I32JjBU62t4WgDe e2pDYbuM3VAt4MPM,24-359-633-2713,s deposits sleep. blithely ironic dependencies wake. blithely even theodolites sleep. blithely ,115062
1255,Customer#000001255,92261.9008,6487.71,KENYA,UC6I32JjBU62t4WgDe e2pDYbuM3VAt4MPM,24-359-633-2713,s deposits sleep. blithely ironic dependencies wake. blithely even theodolites sleep. blithely ,115064
1255,Customer#000001255,99598.0663,6487.71,KENYA,UC6I32JjBU62t4WgDe e2pDYbuM3VAt4MPM,24-359-633-2713,s deposits sleep. blithely ironic dependencies wake. blithely even theodolites sleep. blithely ,115070
1180,Customer#000001180,43971.13680000001,3367.36,JORDAN,"jI4QtviiCs0,LOgUPH4aONMnoNt",23-188-767-6645,"uests poach carefully carefully final deposits: ironic, regular deposits are slyly busy excuses. regular",122371
1180,Customer#000001180,13965.907200000005,3367.36,JORDAN,"jI4QtviiCs0,LOgUPH4aONMnoNt",23-188-767-6645,"uests poach carefully carefully final deposits: ironic, regular deposits are slyly busy excuses. regular",122377
